timestamp,pressure
2025-04-06 13:42:49,96.92336714960658
2025-04-06 13:42:49,76.56074154927212
2025-04-06 13:42:49,134.4419424421506
2025-04-06 13:42:49,106.25857479980864
2025-04-06 13:42:49,127.60910819980859
2025-04-06 13:42:49,75.15136536460341
2025-04-06 13:42:49,138.94220855282254
2025-04-06 13:42:49,116.51760589601159
2025-04-06 13:42:49,122.94477797573086
2025-04-06 13:42:49,73.06017865595004
2025-04-06 13:42:49,124.80743177467605
2025-04-06 13:42:49,93.42989659235198
2025-04-06 13:42:49,86.59467552962899
2025-04-06 13:42:49,132.60892822138595
2025-04-06 13:42:49,133.84617511728305
2025-04-06 13:42:49,134.6268657261951
2025-04-06 13:42:49,121.07350484472066
2025-04-06 13:42:49,102.8126216698348
2025-04-06 13:42:49,108.75613639058108
2025-04-06 13:42:49,80.47979869969235
2025-04-06 13:42:49,103.94104417082205
2025-04-06 13:42:49,139.04242041229082
2025-04-06 13:42:49,107.6498910355453
2025-04-06 13:42:49,105.25806756163854
2025-04-06 13:42:49,100.36812813921966
2025-04-06 13:42:49,107.5009690268906
2025-04-06 13:42:49,122.33214185175783
2025-04-06 13:42:49,96.46381426736912
2025-04-06 13:42:49,122.48932807372145
2025-04-06 13:42:49,72.2277697899017
2025-04-06 13:42:49,133.62957406652237
2025-04-06 13:42:49,132.7247451509783
2025-04-06 13:42:49,107.22264462030157
2025-04-06 13:42:49,80.26725569000376
2025-04-06 13:42:49,85.4112766774043
2025-04-06 13:42:49,123.93744815139972
2025-04-06 13:42:49,121.83656760435817
2025-04-06 13:42:49,114.03491854534062
2025-04-06 13:42:49,144.94513119420884
2025-04-06 13:42:49,118.89434233555528
2025-04-06 13:42:49,142.2316946127542
2025-04-06 13:42:49,87.09341356018682
2025-04-06 13:42:49,115.07125460882841
2025-04-06 13:42:49,102.1671576520126
2025-04-06 13:42:49,143.99462574805068
2025-04-06 13:42:49,78.51756019036432
2025-04-06 13:42:49,94.2306793796806
2025-04-06 13:42:49,113.85072629250345
2025-04-06 13:42:49,140.09835477371217
2025-04-06 13:42:49,119.79971302899692
2025-04-06 13:42:49,102.4809465830246
2025-04-06 13:42:49,131.0042597027243
2025-04-06 13:42:49,105.61296308492521
2025-04-06 13:42:49,129.41529989416077
2025-04-06 13:42:49,95.66105023530922
2025-04-06 13:42:49,132.30704916376558
2025-04-06 13:42:49,105.07249920850674
2025-04-06 13:42:49,123.92652905022315
2025-04-06 13:42:49,100.92900575905348
2025-04-06 13:42:49,130.9360045051833
2025-04-06 13:42:49,118.22839816998138
2025-04-06 13:42:49,87.90950766328466
2025-04-06 13:42:49,139.3624028705188
2025-04-06 13:42:49,98.14174098105424
2025-04-06 13:42:49,102.25122784896433
2025-04-06 13:42:49,106.13367302077081
2025-04-06 13:42:49,138.29904131610797
2025-04-06 13:42:49,72.37771081986423
2025-04-06 13:42:49,136.255378239049
2025-04-06 13:42:49,129.9193449200935
2025-04-06 13:42:49,139.67350621951113
2025-04-06 13:42:49,136.36441522368278
2025-04-06 13:42:49,125.34204775904249
2025-04-06 13:42:49,119.9275708346371
2025-04-06 13:42:49,99.87964024390985
2025-04-06 13:42:49,136.46279615124064
2025-04-06 13:42:49,76.8782902509852
2025-04-06 13:42:49,91.40086019130617
2025-04-06 13:42:49,93.65296362230384
2025-04-06 13:42:49,75.59032910695444
2025-04-06 13:42:49,124.76825093803942
2025-04-06 13:42:49,107.6621366179888
2025-04-06 13:42:49,135.15653736981784
2025-04-06 13:42:49,84.90877236944489
2025-04-06 13:42:49,144.88155117358087
2025-04-06 13:42:49,76.5501826385846
2025-04-06 13:42:49,113.90794026094684
2025-04-06 13:42:49,77.23019580483297
2025-04-06 13:42:49,107.17236920820444
2025-04-06 13:42:49,122.5128467582377
2025-04-06 13:42:49,88.68122802010807
2025-04-06 13:42:49,84.10939941655687
2025-04-06 13:42:49,94.3823439601453
2025-04-06 13:42:49,87.41441647315077
2025-04-06 13:42:49,109.91442287082248
2025-04-06 13:42:49,99.14159508959938
2025-04-06 13:42:49,137.32968979486037
2025-04-06 13:42:49,98.17949831509688
2025-04-06 13:42:49,113.55424204627462
2025-04-06 13:42:49,113.67464576971803
2025-04-06 13:42:49,93.05956729152425
2025-04-06 13:42:49,114.61400104640899
2025-04-06 13:42:49,127.32060054013749
2025-04-06 13:42:49,128.35492102015158
2025-04-06 13:42:49,134.0759376440292
2025-04-06 13:42:49,80.8037401877474
2025-04-06 13:42:49,135.09992102485333
2025-04-06 13:42:49,125.08363056544549
2025-04-06 13:42:49,107.18995704494472
2025-04-06 13:42:49,101.64943709014617
2025-04-06 13:42:49,135.29166656925614
2025-04-06 13:42:49,98.83222203091661
2025-04-06 13:42:49,111.17748727898467
2025-04-06 13:42:49,123.20386022060353
2025-04-06 13:42:49,134.83242685778447
2025-04-06 13:42:49,136.2229545751835
2025-04-06 13:42:49,73.03829650277876
2025-04-06 13:42:49,120.49560055803295
2025-04-06 13:42:49,132.03418194655364
2025-04-06 13:42:49,108.00525837693762
2025-04-06 13:42:49,107.65964989848405
2025-04-06 13:42:49,84.2157152324894
2025-04-06 13:42:49,136.9502407092536
2025-04-06 13:42:49,83.67005764776124
2025-04-06 13:42:49,122.98699986935024
2025-04-06 13:42:49,136.3377856392684
2025-04-06 13:42:49,140.2518769194573
2025-04-06 13:42:49,91.5004380818153
2025-04-06 13:42:49,72.76423461770676
2025-04-06 13:42:49,133.76235883362332
2025-04-06 13:42:49,108.80246850152363
2025-04-06 13:42:49,85.0693464257263
2025-04-06 13:42:49,110.574745782158
2025-04-06 13:42:49,111.3073619211032
2025-04-06 13:42:49,137.34899947153386
2025-04-06 13:42:49,108.9886376767247
2025-04-06 13:42:49,137.11552586772203
2025-04-06 13:42:49,134.08757286839568
2025-04-06 13:42:49,143.295108650334
2025-04-06 13:42:49,89.23264079538689
2025-04-06 13:42:49,100.74008606734787
2025-04-06 13:42:49,123.32473876509525
2025-04-06 13:42:49,138.38172113680105
2025-04-06 13:42:49,103.2104322579574
2025-04-06 13:42:49,142.06601645762908
2025-04-06 13:42:49,92.40723572483498
2025-04-06 13:42:49,93.45938238629056
2025-04-06 13:42:49,135.2068894767749
2025-04-06 13:42:49,84.07923434346145
2025-04-06 13:42:49,83.43492167891068
2025-04-06 13:42:49,118.35127603769297
2025-04-06 13:42:49,81.44471517770957
2025-04-06 13:42:49,101.23974653447796
2025-04-06 13:42:49,90.03410612461578
2025-04-06 13:42:49,110.34970977656775
2025-04-06 13:42:49,118.57372605538731
2025-04-06 13:42:49,85.78586257949397
2025-04-06 13:42:49,122.70765221047972
2025-04-06 13:42:49,115.25718353956943
2025-04-06 13:42:49,72.85496963880782
2025-04-06 13:42:49,116.17357640721099
2025-04-06 13:42:49,93.19846526413721
2025-04-06 13:42:49,119.68763322310893
2025-04-06 13:42:49,86.40546292559439
2025-04-06 13:42:49,104.13350864186592
2025-04-06 13:42:49,114.44072015163371
2025-04-06 13:42:49,129.0079440147772
2025-04-06 13:42:49,87.57362948153198
