timestamp,temperature
2025-04-06 13:42:49,85.74977524971487
2025-04-06 13:42:49,71.45966104808905
2025-04-06 13:42:49,62.48396030915331
2025-04-06 13:42:49,79.58540128977091
2025-04-06 13:42:49,99.13288075935483
2025-04-06 13:42:49,75.89791468950378
2025-04-06 13:42:49,93.51924613336527
2025-04-06 13:42:49,94.39218462990547
2025-04-06 13:42:49,88.55958609418326
2025-04-06 13:42:49,66.20883124817212
2025-04-06 13:42:49,85.87404431622969
2025-04-06 13:42:49,80.86362541555062
2025-04-06 13:42:49,83.6089953000243
2025-04-06 13:42:49,98.03102655518305
2025-04-06 13:42:49,60.7075449580615
2025-04-06 13:42:49,72.65601619938339
2025-04-06 13:42:49,74.80573841862387
2025-04-06 13:42:49,87.77844393760284
2025-04-06 13:42:49,87.02526304451824
2025-04-06 13:42:49,66.01817637049479
2025-04-06 13:42:49,96.1838351956169
2025-04-06 13:42:49,83.4967269004325
2025-04-06 13:42:49,73.25880200822158
2025-04-06 13:42:49,77.47547424423027
2025-04-06 13:42:49,95.54379260763476
2025-04-06 13:42:49,97.4139889541423
2025-04-06 13:42:49,76.36135538072583
2025-04-06 13:42:49,69.11428081852908
2025-04-06 13:42:49,95.2721828463973
2025-04-06 13:42:49,83.71114268251482
2025-04-06 13:42:49,95.52468810467867
2025-04-06 13:42:49,98.42604852081747
2025-04-06 13:42:49,90.89334448033057
2025-04-06 13:42:49,75.31623763688407
2025-04-06 13:42:49,89.79252688279713
2025-04-06 13:42:49,97.58119230231964
2025-04-06 13:42:49,86.50741525333945
2025-04-06 13:42:49,87.85238481625444
2025-04-06 13:42:49,60.20857742296786
2025-04-06 13:42:49,99.41085888649927
2025-04-06 13:42:49,73.58764740810449
2025-04-06 13:42:49,67.10167755168013
2025-04-06 13:42:49,79.34699644345275
2025-04-06 13:42:49,63.66196963749947
2025-04-06 13:42:49,65.36631273490963
2025-04-06 13:42:49,96.25884357645296
2025-04-06 13:42:49,78.23343458911607
2025-04-06 13:42:49,67.64753879611938
2025-04-06 13:42:49,85.37287855222067
2025-04-06 13:42:49,87.16653068224433
2025-04-06 13:42:49,72.5013306218278
2025-04-06 13:42:49,64.58574333978356
2025-04-06 13:42:49,81.25005743640617
2025-04-06 13:42:49,67.88523384580176
2025-04-06 13:42:49,75.24044173659993
2025-04-06 13:42:49,88.47034834791505
2025-04-06 13:42:49,82.09665956826026
2025-04-06 13:42:49,95.24236580365795
2025-04-06 13:42:49,61.906577657668386
2025-04-06 13:42:49,73.27309776750927
2025-04-06 13:42:49,97.38500457318783
2025-04-06 13:42:49,63.08489662788435
2025-04-06 13:42:49,65.15161200681126
2025-04-06 13:42:49,69.2896423398298
2025-04-06 13:42:49,79.53330807911806
2025-04-06 13:42:49,68.49585440609164
2025-04-06 13:42:49,60.37887929541748
2025-04-06 13:42:49,95.83104319512633
2025-04-06 13:42:49,91.31511689193565
2025-04-06 13:42:49,79.02079675882028
2025-04-06 13:42:49,67.1947250868097
2025-04-06 13:42:49,88.09110860354882
2025-04-06 13:42:49,68.8313357551382
2025-04-06 13:42:49,88.91198584234442
2025-04-06 13:42:49,92.18909701327635
2025-04-06 13:42:49,83.44084023133178
2025-04-06 13:42:49,67.37025437012899
2025-04-06 13:42:49,95.56655140838183
2025-04-06 13:42:49,65.59129923625109
2025-04-06 13:42:49,98.21149803873763
2025-04-06 13:42:49,84.9391675585812
2025-04-06 13:42:49,88.60007257438346
2025-04-06 13:42:49,69.57366567801249
2025-04-06 13:42:49,96.10601528408104
2025-04-06 13:42:49,66.19610947244755
2025-04-06 13:42:49,62.80232563686863
2025-04-06 13:42:49,68.32857997641614
2025-04-06 13:42:49,63.06458453416717
2025-04-06 13:42:49,78.73681428866186
2025-04-06 13:42:49,64.2913200609764
2025-04-06 13:42:49,92.0685249728247
2025-04-06 13:42:49,94.38664956539137
2025-04-06 13:42:49,80.1686953294302
2025-04-06 13:42:49,65.7145771732248
2025-04-06 13:42:49,94.50921128899623
2025-04-06 13:42:49,94.55061709336381
2025-04-06 13:42:49,86.16095078088726
2025-04-06 13:42:49,64.36974327349465
2025-04-06 13:42:49,64.01504536517132
2025-04-06 13:42:49,93.01187077755219
2025-04-06 13:42:49,76.17705709168752
2025-04-06 13:42:49,87.83571172813481
2025-04-06 13:42:49,60.44433785594042
2025-04-06 13:42:49,64.78185154043192
2025-04-06 13:42:49,72.8862187635469
2025-04-06 13:42:49,79.42952951922751
2025-04-06 13:42:49,75.54377734959172
2025-04-06 13:42:49,74.35886379246797
2025-04-06 13:42:49,99.54036134173889
2025-04-06 13:42:49,81.96271528909878
2025-04-06 13:42:49,80.09420193363681
2025-04-06 13:42:49,68.44910183417916
2025-04-06 13:42:49,62.470919093284856
2025-04-06 13:42:49,82.24866710734639
2025-04-06 13:42:49,65.96526983501451
2025-04-06 13:42:49,77.87701817358916
2025-04-06 13:42:49,86.01270376038934
2025-04-06 13:42:49,67.115858596817
2025-04-06 13:42:49,87.29304473284719
2025-04-06 13:42:49,66.41625119085282
2025-04-06 13:42:49,82.11183153628932
2025-04-06 13:42:49,83.82460056521603
2025-04-06 13:42:49,62.371211065376215
2025-04-06 13:42:49,85.4765265000971
2025-04-06 13:42:49,94.9800417177637
2025-04-06 13:42:49,95.23552760661917
2025-04-06 13:42:49,89.27699682533824
2025-04-06 13:42:49,75.438987838046
2025-04-06 13:42:49,83.92483369177279
2025-04-06 13:42:49,64.1916729122554
2025-04-06 13:42:49,74.88335012196849
2025-04-06 13:42:49,85.92461208606214
2025-04-06 13:42:49,76.54678707421643
2025-04-06 13:42:49,91.66727496686295
2025-04-06 13:42:49,82.87393400720177
2025-04-06 13:42:49,69.49751828172238
2025-04-06 13:42:49,76.99522833642641
2025-04-06 13:42:49,70.32293555089021
2025-04-06 13:42:49,61.916965020293475
2025-04-06 13:42:49,62.67726154095441
2025-04-06 13:42:49,67.94200847312219
2025-04-06 13:42:49,68.6752954071653
2025-04-06 13:42:49,97.52784324753901
2025-04-06 13:42:49,85.21441592327227
2025-04-06 13:42:49,95.46310067550004
2025-04-06 13:42:49,60.19128589647662
2025-04-06 13:42:49,63.742534936355256
2025-04-06 13:42:49,73.79633765973352
2025-04-06 13:42:49,80.58477939578017
2025-04-06 13:42:49,99.41519306974968
2025-04-06 13:42:49,99.76925595976671
2025-04-06 13:42:49,93.34320930766216
2025-04-06 13:42:49,81.87074152902875
2025-04-06 13:42:49,82.03357939990973
2025-04-06 13:42:49,75.4258007268301
2025-04-06 13:42:49,86.02552988560413
2025-04-06 13:42:49,83.84096049394513
2025-04-06 13:42:49,94.22771779336887
2025-04-06 13:42:49,68.72173297997233
2025-04-06 13:42:49,62.50212827743271
2025-04-06 13:42:49,93.15618738367402
2025-04-06 13:42:49,78.69903982541102
2025-04-06 13:42:49,72.33791705758146
2025-04-06 13:42:49,84.98276997568443
2025-04-06 13:42:49,82.54921274567275
2025-04-06 13:42:49,92.71200831527105
2025-04-06 13:42:49,63.48642133098447
2025-04-06 13:42:49,71.96835207631864
2025-04-06 13:42:49,76.85232770563961
2025-04-06 13:42:49,93.45517238600456
2025-04-06 13:42:49,81.57817866809407
2025-04-06 13:42:49,81.0394527784347
2025-04-06 13:42:49,89.19189581499154
2025-04-06 13:42:49,78.16102697044444
2025-04-06 13:42:49,71.81610198916147
2025-04-06 13:42:49,81.21060926310734
2025-04-06 13:42:49,73.03501976791055
2025-04-06 13:42:49,82.43838590722969
2025-04-06 13:42:49,65.28849393454112
2025-04-06 13:42:49,81.78161932317337
2025-04-06 13:42:49,60.86864068095916
2025-04-06 13:42:49,79.57835654797461
2025-04-06 13:42:49,81.152389449967
2025-04-06 13:42:49,93.20878960936133
2025-04-06 13:42:49,63.52066445962228
2025-04-06 13:42:49,72.87722749907445
2025-04-06 13:42:49,90.45761301659951
2025-04-06 13:42:49,90.47716322173919
2025-04-06 13:42:49,77.0589794799825
2025-04-06 13:42:49,61.500937425536996
2025-04-06 13:42:49,64.01169078624878
2025-04-06 13:42:49,91.0707813783266
2025-04-06 13:42:49,73.71671516911672
2025-04-06 13:42:49,82.4862088764781
2025-04-06 13:42:49,74.63525777322195
2025-04-06 13:42:49,74.29516189045245
2025-04-06 13:42:49,63.08989677865391
2025-04-06 13:42:49,68.4261350230024
2025-04-06 13:42:49,71.97438040263386
2025-04-06 13:42:49,66.43463067013927
2025-04-06 13:42:49,65.62161318003508
2025-04-06 13:42:49,85.83669677375123
2025-04-06 13:42:49,83.65729971009796
2025-04-06 13:42:49,79.19090906376907
2025-04-06 13:42:49,78.90809812804301
2025-04-06 13:42:49,94.0012476370875
2025-04-06 13:42:49,76.3670594136818
2025-04-06 13:42:49,76.64004416908367
2025-04-06 13:42:49,60.813962707183315
2025-04-06 13:42:49,69.30372093292132
2025-04-06 13:42:49,94.20865203088329
2025-04-06 13:42:49,96.7979369068556
2025-04-06 13:42:49,80.1643812808675
2025-04-06 13:42:49,62.70094641590205
2025-04-06 13:42:49,96.121647633022
2025-04-06 13:42:49,70.58131106229368
2025-04-06 13:42:49,80.19464202478406
2025-04-06 13:42:49,68.08925411850076
2025-04-06 13:42:49,90.02680077810334
2025-04-06 13:42:49,90.32409072380685
2025-04-06 13:42:49,85.01923275939116
2025-04-06 13:42:49,71.20944038944303
2025-04-06 13:42:49,66.741005468987
2025-04-06 13:42:49,99.51328206339846
2025-04-06 13:42:49,74.19152103924189
2025-04-06 13:42:49,77.40609206793755
2025-04-06 13:42:49,89.31721530326398
2025-04-06 13:42:49,75.39105572918527
2025-04-06 13:42:49,66.24436652849268
2025-04-06 13:42:49,74.95862574264012
2025-04-06 13:42:49,98.24926966921684
2025-04-06 13:42:49,62.129197209137075
2025-04-06 13:42:49,69.64883530355758
2025-04-06 13:42:49,92.3402136799652
2025-04-06 13:42:49,61.11400411569774
2025-04-06 13:42:49,87.11494848953916
2025-04-06 13:42:49,84.74152145020965
2025-04-06 13:42:49,68.43205449863706
2025-04-06 13:42:49,98.98919194414914
2025-04-06 13:42:49,62.81497325625799
2025-04-06 13:42:49,66.12833114277727
2025-04-06 13:42:49,67.19042513666218
2025-04-06 13:42:49,92.80830304993623
2025-04-06 13:42:49,66.14703831807573
2025-04-06 13:42:49,67.04713615824981
2025-04-06 13:42:49,86.69822375299482
2025-04-06 13:42:49,74.59403236963679
2025-04-06 13:42:49,79.75253573738965
2025-04-06 13:42:49,91.75165804142128
2025-04-06 13:42:49,74.2616723145282
2025-04-06 13:42:49,88.57846391268656
2025-04-06 13:42:49,64.19844895006815
2025-04-06 13:42:49,92.88123345659396
2025-04-06 13:42:49,91.01943612552641
2025-04-06 13:42:49,82.89561134272411
2025-04-06 13:42:49,85.98909498902455
2025-04-06 13:42:49,84.69059662216362
2025-04-06 13:42:49,99.90605279030552
2025-04-06 13:42:49,72.04120344908654
2025-04-06 13:42:49,90.61351051555154
2025-04-06 13:42:49,90.71742115091143
2025-04-06 13:42:49,81.47667031139598
2025-04-06 13:42:49,91.60388662721401
2025-04-06 13:42:49,93.20800136178994
2025-04-06 13:42:49,69.51965005094047
2025-04-06 13:42:49,64.21464993591542
2025-04-06 13:42:49,99.18549697420261
2025-04-06 13:42:49,63.511369191630415
2025-04-06 13:42:49,79.07805635148688
2025-04-06 13:42:49,67.7565518157818
2025-04-06 13:42:49,80.6744714915863
